unique_id,regulatory_status,report_type,ingredient_category,ingredient,adulterant,fraud_type,pub_year,detection_method,ref,inline_ref
34473,Food Ingredients,Scholarly,Milk,"Milk (fluid, ovine)",Milk (bovine),Replacement,1990,ELISA for bovine whey proteins (adulterant markers),"García T, Martín R, Rodríguez E, Morales P, Hernández PE & Sanz B. 1990. Detection of bovine milk in ovine milk by an indirect enzyme-linked immunosorbent assay. Journal of Dairy Science 73(6):1489-1493.",García and others 1990
35592,Food Ingredients,Scholarly,"Wines, musts, spirits, liquors, and vinegars",Jamaica ginger,Tri-ortho cresyl phosphate,Replacement,1990,NR,"WHO, World Health Organization. 1990. Tritolyl phosphates. International program on chemical safety. Environmental health criteria 110. http://www.inchem.org/documents/ehc/ehc/ehc110.htm. Accessed August 20, 2012.",WHO 1990
34244,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Citrus juice,Cane sucrose,Replacement,1991,"IRMS (13C/12C) and SNIF-NMR (2H/1H) on ethanol derived from fermented sugars, and IRMS (2H/1H), (18O/16O)  on water, all combined with chemometrics","Martin GJ, Danho D & Vallet C. 1991. Natural isotope fractionation in the discrimination of sugar origins. Journal of the Science of Food and Agriculture 56(4):419-434.",Martin and others 1991
34263,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Orange juice,Beet medium invert sugar,Replacement,1991,HPLC-PAD for oligosaccharides adulterant markers,"Swallow KW, Low NH & Petrus DR. 1991. Detection of orange juice adulteration with beet medium invert sugar using anion-exchange liquid chromatography with pulsed amperometric detection. J Assoc Off Anal Chem 74(2):341-345.",Swallow and others 1991
34363,Food Ingredients,Scholarly,Gums,Gum arabic* (Acacia senegal),Gum from non-authentic botanical origin,Replacement,1991,13C-NMR,"Anderson DM, Millar JR & Weiping W. 1991. Gum arabic (Acacia senegal): unambiguous identification by 13C-NMR spectroscopy as an adjunct to the Revised JECFA Specification, and the application of 13C-NMR spectra for regulatory/legislative purposes. Food Ad",Anderson and others 1991
34868,Food Ingredients,Scholarly,Other,Coffee (instant),Caramel,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
34873,Food Ingredients,Scholarly,Other,Coffee (instant),Chicory,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
34875,Food Ingredients,Scholarly,Other,Coffee (instant),Coffee husks/parchment,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
34877,Food Ingredients,Scholarly,Other,Coffee (instant),Figs,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
34879,Food Ingredients,Scholarly,Other,Coffee (instant),Glucose syrup,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
34883,Food Ingredients,Scholarly,Other,Coffee (instant),Maltodextrins,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
34886,Food Ingredients,Scholarly,Other,Coffee (instant),Starch,Replacement,1991,Enzymatic determination of fructose and glucose on hydrolyzed samples,"Berger A, Brulhart M & Prodolliet J. 1991. Detection of adulteration in pure soluble coffee by enzymatic sugar determination. Lebensmittel-Wissenschaft and Technologie 24(1):59-62.",Berger and others 1991
35057,Food Ingredients,Scholarly,Sweeteners,Honey,Corn syrup,Replacement,1991,IRMS  (13C/12C),"Brookes ST, Barrie A & Davies JE. 1991. A rapid 13C/12C test for determination of corn syrups in honey. Journal of the Association of Official Analytical Chemists 74(4):627-629.",Brookes and others 1991
35139,Food Ingredients,Scholarly,"Wines, musts, spirits, liquors, and vinegars",Grape wine (Vitis vinifera),Apple juice,Replacement,1991,HPLC for chlorogenic acid (adulterant marker),Burda K & Collins M. 1991. Adulteration of wine with sorbitol and apple juice. Journal of Food Protection 54(5):381-382.,Burda and Collins 1991
35150,Food Ingredients,Scholarly,"Wines, musts, spirits, liquors, and vinegars",Grape wine (Vitis vinifera),Sorbitol,Replacement,1991,GC-FID for sorbitol,Burda K & Collins M. 1991. Adulteration of wine with sorbitol and apple juice. Journal of Food Protection 54(5):381-382.,Burda and Collins 1991
35435,Food Ingredients,Scholarly,Preservatives,Grapefruit seed extract,Methyl p-hydroxybenzoate (Antimicrobial compound),Addition,1991,Preparative HPLC for adulterants,"Nishina A, Kihara H, Uchibori T & Oi T. 1991. Antimicrobial substances inìDF-100î, extract of grapefruit seeds. Bokin Bobai (J. Antibact Antifung Agents) 19: 401-404.",Nishina and others 1991
35436,Food Ingredients,Scholarly,Preservatives,Grapefruit seed extract,Triclosan (Antimicrobial compound),Addition,1991,Preparative HPLC for adulterants,"Nishina A, Kihara H, Uchibori T & Oi T. 1991. Antimicrobial substances inìDF-100î, extract of grapefruit seeds. Bokin Bobai (J. Antibact Antifung Agents) 19: 401-404.",Nishina and others 1991
34024,Food Ingredients,Media,Seafood,Caviar (beluga),Catfish roe,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34025,Food Ingredients,Media,Seafood,Caviar (beluga),Lumpfish roe,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34026,Food Ingredients,Media,Seafood,Caviar (beluga),Salmon roe,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34027,Food Ingredients,Media,Seafood,Fish,Non-authentic fish species,Replacement,1992,NR,Burros M. 1992. Study of Retail Fish Markets Finds Wide Contamination and Mislabeling. The New York Times.,Burros 1992b
34030,Food Ingredients,Media,Seafood,Fish (Cod),Alaskan pollack,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34033,Food Ingredients,Media,Seafood,"Fish (Grouper, wild)",Grouper (farm-raised),Replacement,1992,NR,Burros M. 1992. Study of Retail Fish Markets Finds Wide Contamination and Mislabeling. The New York Times.,Burros 1992b
34034,Food Ingredients,Media,Seafood,Fish (Halibut),Sea bass,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34035,Food Ingredients,Media,Seafood,Fish (Mahi-mahi),Yellowtail fish,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34038,Food Ingredients,Media,Seafood,Fish (Orange roughy),John Dory,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34040,Food Ingredients,Media,Seafood,Fish (Red snapper),Pacific rockfish,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34045,Food Ingredients,Media,Seafood,Fish (Swordfish),Mako shark,Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34050,Food Ingredients,Media,Seafood,Scallops,Water (use of water retention agents or overglazing),Replacement,1992,NR,Burros M. 1992. Eating Well; Pollack or Cod? Fish or Foul? F.D.A. Takes a Closer Look. The New York Times.,Burros 1992a
34115,Food Ingredients,Media,"Wines, musts, spirits, liquors, and vinegars",Liquor,Methyl alcohol,Replacement,1992,NR,Anonymous. 1992. 200 Die From Contaminated Liquor in India. The New York Times.,Anonymous 1992
34124,Food Ingredients,Scholarly,"Cereals, grains, and pulses",Red lentils (Lens culinaris),Red vetch [Blanche fleur (V. sativa)],Replacement,1992,NR,Tate ME & Enneking D. 1992. A mess of red pottage. Nature 359(6394):357-358.,Tate and Enneking 1992
34218,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Fig juice,Replacement,1992,HPLC for citric acid (adulterant marker),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34220,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Grape juice,Replacement,1992,HPLC for tartaric acid (adulterant marker),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34222,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,High-fructose corn syrup,Replacement,1992,IRMS (13C/12C),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34230,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Pear juice,Replacement,1992,HPLC for citric acid (adulterant marker),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34231,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Pineapple juice,Replacement,1992,HPLC for citric acid (adulterant marker),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34232,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Pineapple juice,Replacement,1992,IRMS (13C/12C),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34233,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Raisin sweetener,Replacement,1992,HPLC for tartaric acid (adulterant marker),"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34234,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Apple juice,Synthetic malic acid with beet sugar,Replacement,1992,Enzymatic and HPLC assays for L-malic and total malic acids,"Pilando LS & Wrolstad RE. 1992. The effectiveness of pattern recognition, sugar, nonvolatile acid, and [13]C/[12]C analyses for detecting adulteration in apple juice. Journal of Food Composition and Analysis 5(1).",Pilando and Wrolstad 1992
34264,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Orange juice,Beet medium invert sugar,Replacement,1992,HPLC-PAD for oligosaccharide adulterant marker,White RD & Cancalon PF. 1992. Detection of beet sugar adulteration of orange juice by liquid chromatography/pulsed amperometric detection with column switching. Journal of AOAC International 75(3):584-587.,White and Cancalon 1992
34265,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Orange juice,Beet sugar,Replacement,1992,IRMS (18O/16O),"Doner LW, Brause AR & Petrus DR. 1992. Delta-O-18 measurements in water for detection of sugar beet-derived syrups in frozen concentrated orange juice : collaborative study. Journal of AOAC International 75(6):1107-1111.",Doner and others 1992
34523,Food Ingredients,Scholarly,Natural flavoring complexes,"Almond oil, bitter*",Synthetic benzaldehyde,Replacement,1992,NMR on benzaldehyde,Hagedorn ML. 1992. Differentiation of natural and synthetic benzaldehydes by 2H nuclear magnetic resonance. Journal of Agricultural and Food Chemistry 40(4):634-637.,Hagedorn 1992
34528,Food Ingredients,Scholarly,Natural flavoring complexes,Bois de rose essential oil*,Synthetic or semi-synthetic linalool,Replacement,1992,SNIF-NMR (2H/1H) on ten sites of isolated linalool and IRMS  (13C/12C) combined with chemometrics,"Hanneguelle S, Thibault JN, Naulet N & Martin GJ. 1992. Authentication of essential oils containing linalool and linalyl acetate by isotopic methods. Journal of Agricultural and Food Chemistry 40(1):81-87.",Hanneguelle and others 1992
34530,Food Ingredients,Scholarly,Natural flavoring complexes,Cassia oil*,Synthetic benzaldehyde,Replacement,1992,1H-NMR on benzaldehyde,Hagedorn ML. 1992. Differentiation of natural and synthetic benzaldehydes by 2H nuclear magnetic resonance. Journal of Agricultural and Food Chemistry 40(4):634-637.,Hagedorn 1992
34532,Food Ingredients,Scholarly,Natural flavoring complexes,Coriander oil* (Coriandrum sativum L.),Synthetic or semi-synthetic linalool,Replacement,1992,SNIF-NMR (2H/1H) on ten sites of isolated linalool and IRMS  (13C/12C) combined with chemometrics,"Hanneguelle S, Thibault JN, Naulet N & Martin GJ. 1992. Authentication of essential oils containing linalool and linalyl acetate by isotopic methods. Journal of Agricultural and Food Chemistry 40(1):81-87.",Hanneguelle and others 1992
34536,Food Ingredients,Scholarly,Natural flavoring complexes,Ho-leaf oil,Synthetic or semi-synthetic linalool,Replacement,1992,SNIF-NMR (2H/1H) on ten sites of isolated linalool and IRMS  (13C/12C) combined with chemometrics,"Hanneguelle S, Thibault JN, Naulet N & Martin GJ. 1992. Authentication of essential oils containing linalool and linalyl acetate by isotopic methods. Journal of Agricultural and Food Chemistry 40(1):81-87.",Hanneguelle and others 1992
